2490    --> queue size: 1 || thead computing time: 0.193234668 || system average load: 1.93  || memory usage: 76838.546875kb
2500    --> queue size: 2 || thead computing time: 0.1938756 || system average load: 1.93  || memory usage: 76838.546875kb
2510    --> queue size: 0 || thead computing time: 0.194589689 || system average load: 1.93  || memory usage: 77862.546875kb
2520    --> queue size: 0 || thead computing time: 0.195372265 || system average load: 1.93  || memory usage: 77862.546875kb
2530    --> queue size: 0 || thead computing time: 0.195778545 || system average load: 1.93  || memory usage: 77862.546875kb
2540    --> queue size: 0 || thead computing time: 0.196169957 || system average load: 1.93  || memory usage: 78886.546875kb
2550    --> queue size: 0 || thead computing time: 0.196707703 || system average load: 1.93  || memory usage: 78886.546875kb
2560    --> queue size: 1 || thead computing time: 0.197316639 || system average load: 1.93  || memory usage: 78886.546875kb
2570    --> queue size: 0 || thead computing time: 0.197941535 || system average load: 1.93  || memory usage: 79910.546875kb
2580    --> queue size: 0 || thead computing time: 0.198610916 || system average load: 1.93  || memory usage: 80934.546875kb
2590    --> queue size: 0 || thead computing time: 0.199633066 || system average load: 1.93  || memory usage: 80934.546875kb
2600    --> queue size: 2 || thead computing time: 0.20014145 || system average load: 1.93  || memory usage: 80934.546875kb
2610    --> queue size: 2 || thead computing time: 0.200433338 || system average load: 1.93  || memory usage: 80934.546875kb
2620    --> queue size: 2 || thead computing time: 0.200938807 || system average load: 1.93  || memory usage: 81958.546875kb
2630    --> queue size: 0 || thead computing time: 0.201436905 || system average load: 1.93  || memory usage: 81958.546875kb
2640    --> queue size: 1 || thead computing time: 0.201874511 || system average load: 1.93  || memory usage: 81958.546875kb
2650    --> queue size: 1 || thead computing time: 0.202427377 || system average load: 1.93  || memory usage: 81958.546875kb
2660    --> queue size: 0 || thead computing time: 0.203052565 || system average load: 1.93  || memory usage: 84006.546875kb
2670    --> queue size: 0 || thead computing time: 0.203760918 || system average load: 1.93  || memory usage: 84006.546875kb
2680    --> queue size: 0 || thead computing time: 0.204192549 || system average load: 1.85  || memory usage: 84006.546875kb
2690    --> queue size: 0 || thead computing time: 0.204703641 || system average load: 1.85  || memory usage: 84006.546875kb
2700    --> queue size: 0 || thead computing time: 0.205166637 || system average load: 1.85  || memory usage: 84006.546875kb
2710    --> queue size: 0 || thead computing time: 0.205772667 || system average load: 1.85  || memory usage: 85030.546875kb
2720    --> queue size: 0 || thead computing time: 0.206464533 || system average load: 1.85  || memory usage: 86054.546875kb
2730    --> queue size: 1 || thead computing time: 0.20696271 || system average load: 1.85  || memory usage: 86054.546875kb
2740    --> queue size: 0 || thead computing time: 0.207402488 || system average load: 1.85  || memory usage: 86054.546875kb
2750    --> queue size: 1 || thead computing time: 0.208100345 || system average load: 1.85  || memory usage: 86054.546875kb
2760    --> queue size: 0 || thead computing time: 0.208666785 || system average load: 1.85  || memory usage: 87078.546875kb
2770    --> queue size: 1 || thead computing time: 0.209114417 || system average load: 1.85  || memory usage: 87078.546875kb
2780    --> queue size: 1 || thead computing time: 0.209733205 || system average load: 1.85  || memory usage: 87078.546875kb
2790    --> queue size: 1 || thead computing time: 0.210282724 || system average load: 1.85  || memory usage: 88102.546875kb
2800    --> queue size: 0 || thead computing time: 0.210967514 || system average load: 1.85  || memory usage: 88102.546875kb
2810    --> queue size: 0 || thead computing time: 0.211342162 || system average load: 1.85  || memory usage: 88102.546875kb
2820    --> queue size: 0 || thead computing time: 0.211911184 || system average load: 1.85  || memory usage: 89126.546875kb
2830    --> queue size: 0 || thead computing time: 0.212590627 || system average load: 1.85  || memory usage: 89126.546875kb
2840    --> queue size: 0 || thead computing time: 0.212940928 || system average load: 1.85  || memory usage: 90150.546875kb
2850    --> queue size: 1 || thead computing time: 0.213384935 || system average load: 1.85  || memory usage: 90150.546875kb
2860    --> queue size: 0 || thead computing time: 0.213804119 || system average load: 1.85  || memory usage: 90150.546875kb
2870    --> queue size: 0 || thead computing time: 0.214361657 || system average load: 1.85  || memory usage: 91174.546875kb
2880    --> queue size: 0 || thead computing time: 0.215052975 || system average load: 1.85  || memory usage: 91174.546875kb
2890    --> queue size: 0 || thead computing time: 0.215715262 || system average load: 1.85  || memory usage: 92198.546875kb
2900    --> queue size: 2 || thead computing time: 0.216314692 || system average load: 1.85  || memory usage: 92198.546875kb
2910    --> queue size: 0 || thead computing time: 0.216721179 || system average load: 1.85  || memory usage: 93222.546875kb
2920    --> queue size: 0 || thead computing time: 0.217206781 || system average load: 1.85  || memory usage: 93222.546875kb
2930    --> queue size: 1 || thead computing time: 0.217761351 || system average load: 1.85  || memory usage: 93222.546875kb
2940    --> queue size: 1 || thead computing time: 0.218123238 || system average load: 1.85  || memory usage: 94246.546875kb
2950    --> queue size: 0 || thead computing time: 0.218555673 || system average load: 1.85  || memory usage: 94246.546875kb
2960    --> queue size: 0 || thead computing time: 0.219074387 || system average load: 1.85  || memory usage: 94246.546875kb
2970    --> queue size: 0 || thead computing time: 0.219615931 || system average load: 1.85  || memory usage: 94246.546875kb
2980    --> queue size: 1 || thead computing time: 0.220189035 || system average load: 1.85  || memory usage: 95270.546875kb
2990    --> queue size: 2 || thead computing time: 0.220673304 || system average load: 1.85  || memory usage: 96294.546875kb
3000    --> queue size: 0 || thead computing time: 0.221157727 || system average load: 1.85  || memory usage: 96294.546875kb
3010    --> queue size: 0 || thead computing time: 0.221641887 || system average load: 1.85  || memory usage: 96294.546875kb
3020    --> queue size: 1 || thead computing time: 0.222221063 || system average load: 1.85  || memory usage: 96294.546875kb
3030    --> queue size: 0 || thead computing time: 0.22261546 || system average load: 1.85  || memory usage: 97318.546875kb
3040    --> queue size: 0 || thead computing time: 0.223141735 || system average load: 1.85  || memory usage: 97318.546875kb
3050    --> queue size: 0 || thead computing time: 0.223650181 || system average load: 1.85  || memory usage: 97318.546875kb
3060    --> queue size: 0 || thead computing time: 0.224061366 || system average load: 1.85  || memory usage: 97318.546875kb
3070    --> queue size: 2 || thead computing time: 0.224613599 || system average load: 1.85  || memory usage: 98342.546875kb
3080    --> queue size: 0 || thead computing time: 0.225174112 || system average load: 1.85  || memory usage: 99366.546875kb
3090    --> queue size: 1 || thead computing time: 0.225701778 || system average load: 1.85  || memory usage: 99366.546875kb
3100    --> queue size: 1 || thead computing time: 0.226267 || system average load: 1.85  || memory usage: 99366.546875kb
3110    --> queue size: 1 || thead computing time: 0.22667206 || system average load: 1.85  || memory usage: 99366.546875kb
3120    --> queue size: 0 || thead computing time: 0.227211746 || system average load: 1.85  || memory usage: 100390.546875kb
3130    --> queue size: 0 || thead computing time: 0.227673052 || system average load: 1.85  || memory usage: 100390.546875kb
3140    --> queue size: 0 || thead computing time: 0.228280444 || system average load: 1.85  || memory usage: 101414.546875kb
3150    --> queue size: 2 || thead computing time: 0.228897217 || system average load: 1.85  || memory usage: 101414.546875kb
3160    --> queue size: 2 || thead computing time: 0.229480691 || system average load: 1.85  || memory usage: 101414.546875kb
3170    --> queue size: 0 || thead computing time: 0.230124503 || system average load: 1.85  || memory usage: 102438.546875kb
3180    --> queue size: 0 || thead computing time: 0.230598871 || system average load: 1.85  || memory usage: 102438.546875kb
3190    --> queue size: 1 || thead computing time: 0.230975417 || system average load: 1.85  || memory usage: 102438.546875kb
3200    --> queue size: 0 || thead computing time: 0.23141604 || system average load: 1.85  || memory usage: 103462.546875kb
3210    --> queue size: 0 || thead computing time: 0.231996378 || system average load: 1.85  || memory usage: 103462.546875kb
3220    --> queue size: 0 || thead computing time: 0.232528541 || system average load: 1.85  || memory usage: 103462.546875kb
3230    --> queue size: 0 || thead computing time: 0.2331146 || system average load: 1.85  || memory usage: 104486.546875kb
3240    --> queue size: 2 || thead computing time: 0.233623182 || system average load: 1.85  || memory usage: 104486.546875kb
3250    --> queue size: 0 || thead computing time: 0.234097069 || system average load: 1.85  || memory usage: 104486.546875kb
3260    --> queue size: 0 || thead computing time: 0.234539382 || system average load: 1.94  || memory usage: 105510.546875kb
3270    --> queue size: 1 || thead computing time: 0.235071125 || system average load: 1.94  || memory usage: 105510.546875kb
3280    --> queue size: 1 || thead computing time: 0.235343883 || system average load: 1.94  || memory usage: 105510.546875kb
3290    --> queue size: 0 || thead computing time: 0.235608777 || system average load: 1.94  || memory usage: 106534.546875kb
3300    --> queue size: 0 || thead computing time: 0.235919442 || system average load: 1.94  || memory usage: 106534.546875kb
3310    --> queue size: 0 || thead computing time: 0.236266228 || system average load: 1.94  || memory usage: 106534.546875kb
3320    --> queue size: 2 || thead computing time: 0.236887775 || system average load: 1.94  || memory usage: 107558.546875kb
3330    --> queue size: 2 || thead computing time: 0.237251467 || system average load: 1.94  || memory usage: 107558.546875kb
3340    --> queue size: 1 || thead computing time: 0.237545044 || system average load: 1.94  || memory usage: 108582.546875kb
3350    --> queue size: 1 || thead computing time: 0.237887485 || system average load: 1.94  || memory usage: 108582.546875kb
3360    --> queue size: 1 || thead computing time: 0.238241728 || system average load: 1.94  || memory usage: 108582.546875kb
3370    --> queue size: 0 || thead computing time: 0.238684595 || system average load: 1.94  || memory usage: 109606.546875kb
3380    --> queue size: 0 || thead computing time: 0.239189137 || system average load: 1.94  || memory usage: 109606.546875kb
3390    --> queue size: 0 || thead computing time: 0.239717263 || system average load: 1.94  || memory usage: 109606.546875kb
3400    --> queue size: 0 || thead computing time: 0.24034302 || system average load: 1.94  || memory usage: 109606.546875kb
3410    --> queue size: 0 || thead computing time: 0.241039769 || system average load: 1.94  || memory usage: 110630.546875kb
3420    --> queue size: 1 || thead computing time: 0.241684403 || system average load: 1.94  || memory usage: 111654.546875kb
3430    --> queue size: 0 || thead computing time: 0.242294383 || system average load: 1.94  || memory usage: 111654.546875kb
3440    --> queue size: 0 || thead computing time: 0.242879791 || system average load: 1.94  || memory usage: 111654.546875kb
3450    --> queue size: 0 || thead computing time: 0.243734423 || system average load: 1.94  || memory usage: 111654.546875kb
3460    --> queue size: 1 || thead computing time: 0.244453398 || system average load: 1.94  || memory usage: 112678.546875kb
3470    --> queue size: 2 || thead computing time: 0.245233172 || system average load: 1.94  || memory usage: 113702.546875kb
3480    --> queue size: 2 || thead computing time: 0.245939802 || system average load: 1.94  || memory usage: 113702.546875kb
3490    --> queue size: 0 || thead computing time: 0.246493993 || system average load: 1.94  || memory usage: 113702.546875kb
3500    --> queue size: 1 || thead computing time: 0.247018412 || system average load: 1.94  || memory usage: 113702.546875kb
3510    --> queue size: 1 || thead computing time: 0.247380259 || system average load: 1.94  || memory usage: 114726.546875kb
3520    --> queue size: 1 || thead computing time: 0.247728525 || system average load: 1.94  || memory usage: 114726.546875kb
3530    --> queue size: 1 || thead computing time: 0.248160805 || system average load: 1.94  || memory usage: 115750.546875kb
3540    --> queue size: 2 || thead computing time: 0.24849426 || system average load: 1.94  || memory usage: 115750.546875kb
3550    --> queue size: 1 || thead computing time: 0.24905726 || system average load: 1.94  || memory usage: 115750.546875kb
3560    --> queue size: 0 || thead computing time: 0.249593201 || system average load: 1.94  || memory usage: 115750.546875kb
3570    --> queue size: 0 || thead computing time: 0.250109598 || system average load: 1.94  || memory usage: 116774.546875kb
3580    --> queue size: 0 || thead computing time: 0.250648452 || system average load: 1.94  || memory usage: 117798.546875kb
3590    --> queue size: 1 || thead computing time: 0.251346528 || system average load: 1.94  || memory usage: 117798.546875kb
3600    --> queue size: 0 || thead computing time: 0.251874305 || system average load: 1.94  || memory usage: 117798.546875kb
3610    --> queue size: 0 || thead computing time: 0.252599947 || system average load: 1.94  || memory usage: 117798.546875kb
3620    --> queue size: 0 || thead computing time: 0.253355464 || system average load: 1.94  || memory usage: 117798.546875kb
3630    --> queue size: 0 || thead computing time: 0.254055634 || system average load: 1.94  || memory usage: 117798.546875kb
3640    --> queue size: 0 || thead computing time: 0.254705049 || system average load: 1.94  || memory usage: 117798.546875kb
3650    --> queue size: 1 || thead computing time: 0.255399703 || system average load: 1.94  || memory usage: 117798.546875kb
3660    --> queue size: 0 || thead computing time: 0.255956787 || system average load: 1.94  || memory usage: 117798.546875kb
3670    --> queue size: 0 || thead computing time: 0.256288629 || system average load: 1.94  || memory usage: 117798.546875kb
3680    --> queue size: 0 || thead computing time: 0.256589081 || system average load: 1.94  || memory usage: 117798.546875kb
3690    --> queue size: 0 || thead computing time: 0.256918468 || system average load: 1.94  || memory usage: 17342.078125kb
3700    --> queue size: 2 || thead computing time: 0.257427012 || system average load: 1.94  || memory usage: 18366.078125kb
3710    --> queue size: 0 || thead computing time: 0.25772409 || system average load: 1.94  || memory usage: 18366.078125kb
3720    --> queue size: 0 || thead computing time: 0.258204137 || system average load: 1.94  || memory usage: 18366.078125kb
3730    --> queue size: 1 || thead computing time: 0.258609842 || system average load: 1.94  || memory usage: 19390.078125kb
3740    --> queue size: 1 || thead computing time: 0.259089062 || system average load: 1.94  || memory usage: 19390.078125kb
3750    --> queue size: 0 || thead computing time: 0.259625435 || system average load: 1.94  || memory usage: 20414.078125kb
3760    --> queue size: 0 || thead computing time: 0.260211779 || system average load: 1.94  || memory usage: 20414.078125kb
3770    --> queue size: 0 || thead computing time: 0.260659395 || system average load: 1.94  || memory usage: 20414.078125kb
3780    --> queue size: 1 || thead computing time: 0.261261462 || system average load: 1.94  || memory usage: 20414.078125kb
3790    --> queue size: 2 || thead computing time: 0.261754072 || system average load: 1.94  || memory usage: 21438.078125kb
3800    --> queue size: 0 || thead computing time: 0.262253266 || system average load: 1.94  || memory usage: 22462.078125kb
3810    --> queue size: 0 || thead computing time: 0.262770276 || system average load: 1.94  || memory usage: 22462.078125kb
3820    --> queue size: 1 || thead computing time: 0.263268686 || system average load: 1.95  || memory usage: 22462.078125kb
3830    --> queue size: 0 || thead computing time: 0.263705621 || system average load: 1.95  || memory usage: 22462.078125kb
3840    --> queue size: 0 || thead computing time: 0.264172314 || system average load: 1.95  || memory usage: 23486.078125kb
3850    --> queue size: 0 || thead computing time: 0.264648617 || system average load: 1.95  || memory usage: 23486.078125kb
3860    --> queue size: 0 || thead computing time: 0.265044421 || system average load: 1.95  || memory usage: 24510.078125kb
3870    --> queue size: 2 || thead computing time: 0.265499517 || system average load: 1.95  || memory usage: 24510.078125kb
3880    --> queue size: 0 || thead computing time: 0.265899355 || system average load: 1.95  || memory usage: 24510.078125kb
3890    --> queue size: 0 || thead computing time: 0.266275259 || system average load: 1.95  || memory usage: 24510.078125kb
3900    --> queue size: 1 || thead computing time: 0.266966312 || system average load: 1.95  || memory usage: 25534.078125kb
3910    --> queue size: 0 || thead computing time: 0.267434564 || system average load: 1.95  || memory usage: 25534.078125kb
3920    --> queue size: 1 || thead computing time: 0.267856931 || system average load: 1.95  || memory usage: 26558.078125kb
3930    --> queue size: 1 || thead computing time: 0.26825948 || system average load: 1.95  || memory usage: 26558.078125kb
3940    --> queue size: 2 || thead computing time: 0.268659834 || system average load: 1.95  || memory usage: 26558.078125kb
3950    --> queue size: 0 || thead computing time: 0.269053647 || system average load: 1.95  || memory usage: 27582.078125kb
3960    --> queue size: 1 || thead computing time: 0.269366209 || system average load: 1.95  || memory usage: 27582.078125kb
3970    --> queue size: 1 || thead computing time: 0.269895498 || system average load: 1.95  || memory usage: 27582.078125kb
3980    --> queue size: 0 || thead computing time: 0.270354403 || system average load: 1.95  || memory usage: 28606.078125kb
3990    --> queue size: 0 || thead computing time: 0.270908266 || system average load: 1.95  || memory usage: 28606.078125kb
4000    --> queue size: 2 || thead computing time: 0.271255337 || system average load: 1.95  || memory usage: 28606.078125kb
4010    --> queue size: 1 || thead computing time: 0.271653725 || system average load: 1.95  || memory usage: 29630.078125kb
4020    --> queue size: 1 || thead computing time: 0.271964574 || system average load: 1.95  || memory usage: 29630.078125kb
4030    --> queue size: 1 || thead computing time: 0.272255127 || system average load: 1.95  || memory usage: 29630.078125kb
4040    --> queue size: 1 || thead computing time: 0.272658995 || system average load: 1.95  || memory usage: 29630.078125kb
4050    --> queue size: 1 || thead computing time: 0.273252195 || system average load: 1.95  || memory usage: 30654.078125kb
4060    --> queue size: 2 || thead computing time: 0.273840301 || system average load: 1.95  || memory usage: 31678.078125kb
4070    --> queue size: 0 || thead computing time: 0.27426124 || system average load: 1.95  || memory usage: 31678.078125kb
4080    --> queue size: 1 || thead computing time: 0.275074357 || system average load: 1.95  || memory usage: 31678.078125kb
4090    --> queue size: 1 || thead computing time: 0.275759131 || system average load: 1.95  || memory usage: 31678.078125kb
4100    --> queue size: 0 || thead computing time: 0.276378718 || system average load: 1.95  || memory usage: 31678.078125kb
4110    --> queue size: 0 || thead computing time: 0.276813882 || system average load: 1.95  || memory usage: 32702.078125kb
4120    --> queue size: 0 || thead computing time: 0.27739495 || system average load: 1.95  || memory usage: 33726.078125kb
4130    --> queue size: 0 || thead computing time: 0.278106228 || system average load: 1.95  || memory usage: 33726.078125kb
4140    --> queue size: 0 || thead computing time: 0.278683943 || system average load: 1.95  || memory usage: 33726.078125kb
4150    --> queue size: 0 || thead computing time: 0.279272949 || system average load: 1.95  || memory usage: 33726.078125kb
4160    --> queue size: 0 || thead computing time: 0.279733704 || system average load: 1.95  || memory usage: 33726.078125kb
4170    --> queue size: 1 || thead computing time: 0.280363795 || system average load: 1.95  || memory usage: 35774.078125kb
4180    --> queue size: 0 || thead computing time: 0.28078035 || system average load: 1.95  || memory usage: 35774.078125kb
4190    --> queue size: 0 || thead computing time: 0.281146091 || system average load: 1.95  || memory usage: 35774.078125kb
4200    --> queue size: 0 || thead computing time: 0.281584636 || system average load: 1.95  || memory usage: 35774.078125kb
4210    --> queue size: 2 || thead computing time: 0.28203883 || system average load: 1.95  || memory usage: 35774.078125kb
4220    --> queue size: 1 || thead computing time: 0.28237778 || system average load: 1.95  || memory usage: 36798.078125kb
4230    --> queue size: 2 || thead computing time: 0.28270083 || system average load: 1.95  || memory usage: 36798.078125kb
4240    --> queue size: 0 || thead computing time: 0.283131273 || system average load: 1.95  || memory usage: 37822.078125kb
4250    --> queue size: 1 || thead computing time: 0.283488931 || system average load: 1.95  || memory usage: 37822.078125kb
4260    --> queue size: 1 || thead computing time: 0.283995791 || system average load: 1.95  || memory usage: 37822.078125kb
4270    --> queue size: 0 || thead computing time: 0.284523893 || system average load: 1.95  || memory usage: 38846.078125kb
4280    --> queue size: 0 || thead computing time: 0.285058376 || system average load: 1.95  || memory usage: 38846.078125kb
4290    --> queue size: 0 || thead computing time: 0.285585959 || system average load: 1.95  || memory usage: 38846.078125kb
4300    --> queue size: 0 || thead computing time: 0.286056398 || system average load: 1.95  || memory usage: 39870.078125kb
4310    --> queue size: 0 || thead computing time: 0.286398505 || system average load: 1.95  || memory usage: 39870.078125kb
4320    --> queue size: 0 || thead computing time: 0.286926414 || system average load: 1.95  || memory usage: 39870.078125kb
4330    --> queue size: 0 || thead computing time: 0.287536979 || system average load: 1.95  || memory usage: 40894.078125kb
4340    --> queue size: 1 || thead computing time: 0.288280002 || system average load: 1.95  || memory usage: 40894.078125kb
4350    --> queue size: 0 || thead computing time: 0.288755644 || system average load: 1.95  || memory usage: 40894.078125kb
4360    --> queue size: 0 || thead computing time: 0.289073533 || system average load: 1.95  || memory usage: 41918.078125kb
4370    --> queue size: 0 || thead computing time: 0.289494083 || system average load: 1.95  || memory usage: 41918.078125kb
4380    --> queue size: 2 || thead computing time: 0.290161525 || system average load: 1.95  || memory usage: 42942.078125kb
4390    --> queue size: 2 || thead computing time: 0.290612119 || system average load: 1.95  || memory usage: 42942.078125kb
4400    --> queue size: 2 || thead computing time: 0.290989865 || system average load: 1.87  || memory usage: 42942.078125kb
4410    --> queue size: 0 || thead computing time: 0.29149204 || system average load: 1.87  || memory usage: 42942.078125kb
4420    --> queue size: 1 || thead computing time: 0.292137163 || system average load: 1.87  || memory usage: 43966.078125kb
4430    --> queue size: 1 || thead computing time: 0.292599024 || system average load: 1.87  || memory usage: 43966.078125kb
4440    --> queue size: 0 || thead computing time: 0.293066442 || system average load: 1.87  || memory usage: 44990.078125kb
4450    --> queue size: 0 || thead computing time: 0.293494468 || system average load: 1.87  || memory usage: 44990.078125kb
4460    --> queue size: 0 || thead computing time: 0.293983378 || system average load: 1.87  || memory usage: 44990.078125kb
4470    --> queue size: 0 || thead computing time: 0.294462171 || system average load: 1.87  || memory usage: 44990.078125kb
4480    --> queue size: 0 || thead computing time: 0.294854926 || system average load: 1.87  || memory usage: 46014.078125kb
4490    --> queue size: 0 || thead computing time: 0.295342022 || system average load: 1.87  || memory usage: 47038.078125kb
4500    --> queue size: 1 || thead computing time: 0.295847449 || system average load: 1.87  || memory usage: 47038.078125kb
4510    --> queue size: 1 || thead computing time: 0.296182198 || system average load: 1.87  || memory usage: 47038.078125kb
4520    --> queue size: 0 || thead computing time: 0.296526957 || system average load: 1.87  || memory usage: 47038.078125kb
4530    --> queue size: 0 || thead computing time: 0.297013251 || system average load: 1.87  || memory usage: 47038.078125kb
4540    --> queue size: 0 || thead computing time: 0.297604658 || system average load: 1.87  || memory usage: 48062.078125kb
4550    --> queue size: 2 || thead computing time: 0.298099845 || system average load: 1.87  || memory usage: 49086.078125kb
4560    --> queue size: 2 || thead computing time: 0.298395093 || system average load: 1.87  || memory usage: 49086.078125kb
4570    --> queue size: 2 || thead computing time: 0.299083643 || system average load: 1.87  || memory usage: 49086.078125kb
4580    --> queue size: 1 || thead computing time: 0.299421983 || system average load: 1.87  || memory usage: 49086.078125kb
4590    --> queue size: 1 || thead computing time: 0.29988642 || system average load: 1.87  || memory usage: 50110.078125kb
4600    --> queue size: 1 || thead computing time: 0.30038088 || system average load: 1.87  || memory usage: 50110.078125kb
4610    --> queue size: 0 || thead computing time: 0.301040483 || system average load: 1.87  || memory usage: 51134.078125kb
4620    --> queue size: 0 || thead computing time: 0.301500391 || system average load: 1.87  || memory usage: 51134.078125kb
4630    --> queue size: 0 || thead computing time: 0.301945043 || system average load: 1.87  || memory usage: 51134.078125kb
4640    --> queue size: 0 || thead computing time: 0.302420922 || system average load: 1.87  || memory usage: 52158.078125kb
4650    --> queue size: 0 || thead computing time: 0.303023195 || system average load: 1.87  || memory usage: 52158.078125kb
4660    --> queue size: 1 || thead computing time: 0.303397046 || system average load: 1.87  || memory usage: 52158.078125kb
4670    --> queue size: 2 || thead computing time: 0.303644598 || system average load: 1.87  || memory usage: 52158.078125kb
4680    --> queue size: 0 || thead computing time: 0.303825261 || system average load: 1.87  || memory usage: 53182.078125kb
4690    --> queue size: 0 || thead computing time: 0.304105998 || system average load: 1.87  || memory usage: 53182.078125kb
4700    --> queue size: 2 || thead computing time: 0.304598291 || system average load: 1.87  || memory usage: 54206.078125kb
4710    --> queue size: 2 || thead computing time: 0.305117815 || system average load: 1.87  || memory usage: 54206.078125kb
4720    --> queue size: 0 || thead computing time: 0.305734174 || system average load: 1.87  || memory usage: 55230.078125kb
4730    --> queue size: 0 || thead computing time: 0.306398366 || system average load: 1.87  || memory usage: 55230.078125kb
4740    --> queue size: 0 || thead computing time: 0.306944637 || system average load: 1.87  || memory usage: 56254.078125kb
4750    --> queue size: 0 || thead computing time: 0.307541516 || system average load: 1.87  || memory usage: 56254.078125kb
4760    --> queue size: 1 || thead computing time: 0.308063445 || system average load: 1.87  || memory usage: 56254.078125kb
4770    --> queue size: 1 || thead computing time: 0.308591799 || system average load: 1.87  || memory usage: 57278.078125kb
4780    --> queue size: 0 || thead computing time: 0.309096773 || system average load: 1.87  || memory usage: 57278.078125kb
4790    --> queue size: 0 || thead computing time: 0.309361493 || system average load: 1.87  || memory usage: 57278.078125kb
4800    --> queue size: 1 || thead computing time: 0.30962851 || system average load: 1.87  || memory usage: 58302.078125kb
4810    --> queue size: 0 || thead computing time: 0.310072289 || system average load: 1.87  || memory usage: 58302.078125kb
4820    --> queue size: 0 || thead computing time: 0.310391921 || system average load: 1.87  || memory usage: 58302.078125kb
4830    --> queue size: 0 || thead computing time: 0.31103761 || system average load: 1.87  || memory usage: 59326.078125kb
4840    --> queue size: 0 || thead computing time: 0.311333762 || system average load: 1.87  || memory usage: 59326.078125kb
4850    --> queue size: 2 || thead computing time: 0.311789599 || system average load: 1.87  || memory usage: 60350.078125kb
4860    --> queue size: 0 || thead computing time: 0.312277486 || system average load: 1.87  || memory usage: 60350.078125kb
4870    --> queue size: 0 || thead computing time: 0.312793252 || system average load: 1.87  || memory usage: 60350.078125kb
4880    --> queue size: 0 || thead computing time: 0.313300502 || system average load: 1.87  || memory usage: 61374.078125kb
4890    --> queue size: 0 || thead computing time: 0.313850172 || system average load: 1.87  || memory usage: 61374.078125kb
4900    --> queue size: 0 || thead computing time: 0.314489108 || system average load: 1.87  || memory usage: 61374.078125kb
4910    --> queue size: 2 || thead computing time: 0.315250529 || system average load: 1.87  || memory usage: 62398.078125kb
4920    --> queue size: 0 || thead computing time: 0.315532982 || system average load: 1.87  || memory usage: 62398.078125kb
4930    --> queue size: 1 || thead computing time: 0.315955288 || system average load: 1.87  || memory usage: 63422.078125kb
4940    --> queue size: 1 || thead computing time: 0.316204255 || system average load: 1.87  || memory usage: 63422.078125kb
4950    --> queue size: 0 || thead computing time: 0.316526276 || system average load: 1.87  || memory usage: 63422.078125kb
4960    --> queue size: 0 || thead computing time: 0.316995635 || system average load: 1.87  || memory usage: 63422.078125kb
4970    --> queue size: 0 || thead computing time: 0.317573797 || system average load: 1.72  || memory usage: 64446.078125kb
4980    --> queue size: 0 || thead computing time: 0.318055289 || system average load: 1.72  || memory usage: 64446.078125kb
4990    --> queue size: 0 || thead computing time: 0.31831401 || system average load: 1.72  || memory usage: 65470.078125kb
5000    --> queue size: 1 || thead computing time: 0.318928968 || system average load: 1.72  || memory usage: 65470.078125kb
5010    --> queue size: 1 || thead computing time: 0.319424378 || system average load: 1.72  || memory usage: 65470.078125kb
5020    --> queue size: 0 || thead computing time: 0.319900395 || system average load: 1.72  || memory usage: 66494.078125kb
5030    --> queue size: 0 || thead computing time: 0.320197119 || system average load: 1.72  || memory usage: 66494.078125kb
5040    --> queue size: 0 || thead computing time: 0.320555413 || system average load: 1.72  || memory usage: 67518.078125kb
5050    --> queue size: 2 || thead computing time: 0.321072965 || system average load: 1.72  || memory usage: 67518.078125kb
5060    --> queue size: 1 || thead computing time: 0.321553408 || system average load: 1.72  || memory usage: 67518.078125kb
5070    --> queue size: 0 || thead computing time: 0.3219055 || system average load: 1.72  || memory usage: 68542.078125kb
5080    --> queue size: 0 || thead computing time: 0.32247616 || system average load: 1.72  || memory usage: 68542.078125kb
5090    --> queue size: 1 || thead computing time: 0.322995208 || system average load: 1.72  || memory usage: 68542.078125kb
5100    --> queue size: 0 || thead computing time: 0.323383965 || system average load: 1.72  || memory usage: 69566.078125kb
5110    --> queue size: 0 || thead computing time: 0.323907095 || system average load: 1.72  || memory usage: 69566.078125kb
5120    --> queue size: 0 || thead computing time: 0.32419551 || system average load: 1.72  || memory usage: 69566.078125kb
5130    --> queue size: 0 || thead computing time: 0.324657742 || system average load: 1.72  || memory usage: 70590.078125kb
5140    --> queue size: 2 || thead computing time: 0.325255656 || system average load: 1.72  || memory usage: 70590.078125kb
5150    --> queue size: 0 || thead computing time: 0.325484616 || system average load: 1.72  || memory usage: 70590.078125kb
5160    --> queue size: 0 || thead computing time: 0.325860399 || system average load: 1.72  || memory usage: 71614.078125kb
5170    --> queue size: 1 || thead computing time: 0.32638448 || system average load: 1.72  || memory usage: 71614.078125kb
5180    --> queue size: 1 || thead computing time: 0.326953925 || system average load: 1.72  || memory usage: 72638.078125kb
5190    --> queue size: 0 || thead computing time: 0.327470522 || system average load: 1.72  || memory usage: 72638.078125kb
5200    --> queue size: 0 || thead computing time: 0.327955685 || system average load: 1.72  || memory usage: 72638.078125kb
5210    --> queue size: 0 || thead computing time: 0.328492626 || system average load: 1.72  || memory usage: 72638.078125kb
5220    --> queue size: 2 || thead computing time: 0.329217172 || system average load: 1.72  || memory usage: 73662.078125kb
